tanggal,id_produk,nama_produk,kategori_produk,harga_satuan,stok_awal,stok_akhir,jumlah_terjual,total_penjualan,diskon_persen,promo_aktif,biaya_promosi,kanal_penjualan,hari_dalam_minggu,akhir_pekan,bulan,musim_ramadan_lebaran,cuaca,jumlah_pengunjung,rating_produk
2024-05-17,P010,Aksesori ponsel,aksesoris,24500,24,4,20,490000,0,0,0,online,Friday,0,5,0,hujan_ringan,68,3.8
2024-05-17,P011,Buket mini,kerajinan,43500,11,5,6,261000,0,0,0,offline,Friday,0,5,0,hujan_ringan,68,4.6
2024-05-17,P012,Paket hampers,kerajinan,94500,8,0,8,756000,0,0,0,online,Friday,0,5,0,hujan_ringan,68,4.5
2024-05-18,P001,Paket nasi lauk,makanan_minuman,18000,94,20,74,1332000,0,0,0,campuran,Saturday,1,5,0,cerah,160,4.6
2024-05-18,P002,Minuman kopi susu,makanan_minuman,15000,121,70,51,765000,0,0,0,online,Saturday,1,5,0,cerah,160,4.4
2024-05-18,P003,Snack kemasan lokal,makanan_minuman,9000,154,56,98,837900,5,1,44100,offline,Saturday,1,5,0,cerah,160,4.3
2024-05-18,P004,Kaos basic,fashion,63000,28,9,19,1197000,0,0,0,offline,Saturday,1,5,0,cerah,160,4.1
2024-05-18,P005,Hijab polos,fashion,42500,45,12,33,1402500,0,0,0,offline,Saturday,1,5,0,cerah,160,4.4
2024-05-18,P006,Sandal harian,fashion,54500,32,15,17,926500,0,0,0,campuran,Saturday,1,5,0,cerah,160,3.9
2024-05-18,P007,Sabun cuci literan,kebutuhan_rumah,18000,89,41,48,734400,15,1,129600,online,Saturday,1,5,0,cerah,160,4.5
2024-05-18,P008,Beras 5 kg,kebutuhan_rumah,72500,28,11,17,1232500,0,0,0,online,Saturday,1,5,0,cerah,160,4.6
2024-05-18,P009,Minyak goreng 1 liter,kebutuhan_rumah,18500,113,46,67,1115600,10,1,124000,campuran,Saturday,1,5,0,cerah,160,4.2
2024-05-18,P010,Aksesori ponsel,aksesoris,26500,54,13,41,1086500,0,0,0,campuran,Saturday,1,5,0,cerah,160,4.2
2024-05-18,P011,Buket mini,kerajinan,47000,24,12,12,564000,0,0,0,offline,Saturday,1,5,0,cerah,160,4.9
2024-05-18,P012,Paket hampers,kerajinan,92000,17,9,8,736000,0,0,0,offline,Saturday,1,5,0,cerah,160,4.7
2024-05-19,P001,Paket nasi lauk,makanan_minuman,18000,58,0,58,1044000,0,0,0,offline,Sunday,1,5,0,cerah,162,4.4
2024-05-19,P002,Minuman kopi susu,makanan_minuman,16500,75,24,51,841500,0,0,0,online,Sunday,1,5,0,cerah,162,4.2
2024-05-19,P003,Snack kemasan lokal,makanan_minuman,9000,110,45,65,585000,0,0,0,offline,Sunday,1,5,0,cerah,162,4.2
2024-05-19,P004,Kaos basic,fashion,63500,25,1,24,1524000,0,0,0,offline,Sunday,1,5,0,cerah,162,4.2
2024-05-19,P005,Hijab polos,fashion,45000,36,3,33,1485000,0,0,0,campuran,Sunday,1,5,0,cerah,162,4.5
2024-05-19,P006,Sandal harian,fashion,56500,41,19,22,1180800,5,1,62200,campuran,Sunday,1,5,0,cerah,162,4.2
2024-05-19,P007,Sabun cuci literan,kebutuhan_rumah,16500,59,6,53,874500,0,0,0,campuran,Sunday,1,5,0,cerah,162,4.3
2024-05-19,P008,Beras 5 kg,kebutuhan_rumah,72500,35,20,15,1087500,0,0,0,offline,Sunday,1,5,0,cerah,162,4.7
2024-05-19,P009,Minyak goreng 1 liter,kebutuhan_rumah,19000,81,30,51,872100,10,1,96900,online,Sunday,1,5,0,cerah,162,4.2
2024-05-19,P010,Aksesori ponsel,aksesoris,23500,44,15,29,681500,0,0,0,online,Sunday,1,5,0,cerah,162,4.1
2024-05-19,P011,Buket mini,kerajinan,46500,24,12,12,558000,0,0,0,online,Sunday,1,5,0,cerah,162,4.5
2024-05-19,P012,Paket hampers,kerajinan,96000,13,3,10,960000,0,0,0,offline,Sunday,1,5,0,cerah,162,4.9
2024-05-20,P001,Paket nasi lauk,makanan_minuman,18000,37,6,31,558000,0,0,0,online,Monday,0,5,0,hujan_ringan,97,4.6
2024-05-20,P002,Minuman kopi susu,makanan_minuman,15500,68,38,30,465000,0,0,0,campuran,Monday,0,5,0,hujan_ringan,97,4.3
2024-05-20,P003,Snack kemasan lokal,makanan_minuman,9000,53,11,42,378000,0,0,0,online,Monday,0,5,0,hujan_ringan,97,4.3
2024-05-20,P004,Kaos basic,fashion,68000,11,0,11,748000,0,0,0,offline,Monday,0,5,0,hujan_ringan,97,4.4
2024-05-20,P005,Hijab polos,fashion,40500,27,6,21,850500,0,0,0,campuran,Monday,0,5,0,hujan_ringan,97,4.8
2024-05-20,P006,Sandal harian,fashion,58500,12,0,12,702000,0,0,0,campuran,Monday,0,5,0,hujan_ringan,97,3.8
2024-05-20,P007,Sabun cuci literan,kebutuhan_rumah,17000,34,5,29,493000,0,0,0,campuran,Monday,0,5,0,hujan_ringan,97,4.2
2024-05-20,P008,Beras 5 kg,kebutuhan_rumah,75000,17,7,10,750000,0,0,0,online,Monday,0,5,0,hujan_ringan,97,4.5
2024-05-20,P009,Minyak goreng 1 liter,kebutuhan_rumah,18000,39,17,22,396000,0,0,0,offline,Monday,0,5,0,hujan_ringan,97,4.2
2024-05-20,P010,Aksesori ponsel,aksesoris,25000,28,5,23,575000,0,0,0,offline,Monday,0,5,0,hujan_ringan,97,3.9
2024-05-20,P011,Buket mini,kerajinan,47000,10,0,10,470000,0,0,0,campuran,Monday,0,5,0,hujan_ringan,97,4.7
2024-05-20,P012,Paket hampers,kerajinan,95500,7,4,3,286500,0,0,0,campuran,Monday,0,5,0,hujan_ringan,97,4.7
2024-05-21,P001,Paket nasi lauk,makanan_minuman,17500,26,0,26,455000,0,0,0,online,Tuesday,0,5,0,berawan,70,4.5
2024-05-21,P002,Minuman kopi susu,makanan_minuman,15000,57,25,32,480000,0,0,0,campuran,Tuesday,0,5,0,berawan,70,4.6
2024-05-21,P003,Snack kemasan lokal,makanan_minuman,9000,67,24,43,387000,0,0,0,offline,Tuesday,0,5,0,berawan,70,4.5
2024-05-21,P004,Kaos basic,fashion,60000,16,7,9,540000,0,0,0,offline,Tuesday,0,5,0,berawan,70,4.1
2024-05-21,P005,Hijab polos,fashion,45500,16,0,16,728000,0,0,0,online,Tuesday,0,5,0,berawan,70,4.4
2024-05-21,P006,Sandal harian,fashion,54000,20,7,13,596700,15,1,105300,offline,Tuesday,0,5,0,berawan,70,4.3
2024-05-21,P007,Sabun cuci literan,kebutuhan_rumah,17500,32,17,15,262500,0,0,0,online,Tuesday,0,5,0,berawan,70,4.1
2024-05-21,P008,Beras 5 kg,kebutuhan_rumah,70500,22,14,8,479400,15,1,84600,online,Tuesday,0,5,0,berawan,70,4.6
2024-05-21,P009,Minyak goreng 1 liter,kebutuhan_rumah,19000,39,18,21,399000,0,0,0,online,Tuesday,0,5,0,berawan,70,4.2
2024-05-21,P010,Aksesori ponsel,aksesoris,24500,35,10,25,612500,0,0,0,campuran,Tuesday,0,5,0,berawan,70,4.2
2024-05-21,P011,Buket mini,kerajinan,47000,11,5,6,282000,0,0,0,offline,Tuesday,0,5,0,berawan,70,4.5
2024-05-21,P012,Paket hampers,kerajinan,97500,8,3,5,487500,0,0,0,offline,Tuesday,0,5,0,berawan,70,4.7
2024-05-22,P001,Paket nasi lauk,makanan_minuman,17500,57,28,29,507500,0,0,0,campuran,Wednesday,0,5,0,berawan,73,4.7
2024-05-22,P002,Minuman kopi susu,makanan_minuman,14500,50,24,26,377000,0,0,0,offline,Wednesday,0,5,0,berawan,73,4.8
2024-05-22,P003,Snack kemasan lokal,makanan_minuman,9000,99,43,56,478800,5,1,25200,online,Wednesday,0,5,0,berawan,73,4.1
2024-05-22,P004,Kaos basic,fashion,65000,12,0,12,780000,0,0,0,campuran,Wednesday,0,5,0,berawan,73,4.3
2024-05-22,P005,Hijab polos,fashion,41500,22,8,14,581000,0,0,0,offline,Wednesday,0,5,0,berawan,73,4.5
2024-05-22,P006,Sandal harian,fashion,55500,11,3,8,444000,0,0,0,online,Wednesday,0,5,0,berawan,73,4.2
2024-05-22,P007,Sabun cuci literan,kebutuhan_rumah,16500,34,12,22,363000,0,0,0,online,Wednesday,0,5,0,berawan,73,4.0
2024-05-22,P008,Beras 5 kg,kebutuhan_rumah,70500,18,7,11,775500,0,0,0,campuran,Wednesday,0,5,0,berawan,73,4.5
2024-05-22,P009,Minyak goreng 1 liter,kebutuhan_rumah,19500,42,15,27,526500,0,0,0,offline,Wednesday,0,5,0,berawan,73,4.3
2024-05-22,P010,Aksesori ponsel,aksesoris,25500,37,23,14,357000,0,0,0,offline,Wednesday,0,5,0,berawan,73,4.0
2024-05-22,P011,Buket mini,kerajinan,45500,9,0,9,409500,0,0,0,offline,Wednesday,0,5,0,berawan,73,4.7
2024-05-22,P012,Paket hampers,kerajinan,98500,8,4,4,394000,0,0,0,offline,Wednesday,0,5,0,berawan,73,4.9
2024-05-23,P001,Paket nasi lauk,makanan_minuman,19000,36,9,27,513000,0,0,0,offline,Thursday,0,5,0,berawan,99,4.8
2024-05-23,P002,Minuman kopi susu,makanan_minuman,15000,48,10,38,570000,0,0,0,online,Thursday,0,5,0,berawan,99,4.5
2024-05-23,P003,Snack kemasan lokal,makanan_minuman,8500,59,12,47,399500,0,0,0,offline,Thursday,0,5,0,berawan,99,4.3
2024-05-23,P004,Kaos basic,fashion,63000,13,4,9,567000,0,0,0,offline,Thursday,0,5,0,berawan,99,4.4
2024-05-23,P005,Hijab polos,fashion,41000,27,14,13,533000,0,0,0,offline,Thursday,0,5,0,berawan,99,4.3
2024-05-23,P006,Sandal harian,fashion,55000,27,13,14,693000,10,1,77000,offline,Thursday,0,5,0,berawan,99,4.0
2024-05-23,P007,Sabun cuci literan,kebutuhan_rumah,17000,27,4,23,391000,0,0,0,offline,Thursday,0,5,0,berawan,99,4.0
2024-05-23,P008,Beras 5 kg,kebutuhan_rumah,70000,21,5,16,1120000,0,0,0,offline,Thursday,0,5,0,berawan,99,4.7
2024-05-23,P009,Minyak goreng 1 liter,kebutuhan_rumah,18500,63,30,33,580000,5,1,30500,online,Thursday,0,5,0,berawan,99,4.4
2024-05-23,P010,Aksesori ponsel,aksesoris,25500,37,19,18,459000,0,0,0,campuran,Thursday,0,5,0,berawan,99,4.0
2024-05-23,P011,Buket mini,kerajinan,46500,21,1,20,790500,15,1,139500,offline,Thursday,0,5,0,berawan,99,4.8
2024-05-23,P012,Paket hampers,kerajinan,96500,7,2,5,482500,0,0,0,campuran,Thursday,0,5,0,berawan,99,4.6
2024-05-24,P001,Paket nasi lauk,makanan_minuman,17000,51,2,49,833000,0,0,0,campuran,Friday,0,5,0,hujan_ringan,92,4.6
2024-05-24,P002,Minuman kopi susu,makanan_minuman,14500,49,6,43,623500,0,0,0,offline,Friday,0,5,0,hujan_ringan,92,4.3
2024-05-24,P003,Snack kemasan lokal,makanan_minuman,9500,49,4,45,427500,0,0,0,offline,Friday,0,5,0,hujan_ringan,92,4.4
2024-05-24,P004,Kaos basic,fashion,61500,24,7,17,941000,10,1,104600,campuran,Friday,0,5,0,hujan_ringan,92,4.2
2024-05-24,P005,Hijab polos,fashion,42000,26,2,24,907200,10,1,100800,offline,Friday,0,5,0,hujan_ringan,92,4.7
2024-05-24,P006,Sandal harian,fashion,55000,11,0,11,605000,0,0,0,offline,Friday,0,5,0,hujan_ringan,92,4.1
2024-05-24,P007,Sabun cuci literan,kebutuhan_rumah,18000,24,0,24,432000,0,0,0,offline,Friday,0,5,0,hujan_ringan,92,3.9
2024-05-24,P008,Beras 5 kg,kebutuhan_rumah,74500,17,14,3,223500,0,0,0,online,Friday,0,5,0,hujan_ringan,92,4.5
2024-05-24,P009,Minyak goreng 1 liter,kebutuhan_rumah,18500,35,11,24,444000,0,0,0,offline,Friday,0,5,0,hujan_ringan,92,4.4
2024-05-24,P010,Aksesori ponsel,aksesoris,25500,32,19,13,331500,0,0,0,offline,Friday,0,5,0,hujan_ringan,92,4.0
2024-05-24,P011,Buket mini,kerajinan,41000,20,4,16,557600,15,1,98400,offline,Friday,0,5,0,hujan_ringan,92,4.8
2024-05-24,P012,Paket hampers,kerajinan,98500,8,2,6,591000,0,0,0,offline,Friday,0,5,0,hujan_ringan,92,4.5
2024-05-25,P001,Paket nasi lauk,makanan_minuman,18500,89,52,37,684500,0,0,0,online,Saturday,1,5,0,cerah,146,4.7
2024-05-25,P002,Minuman kopi susu,makanan_minuman,15000,83,20,63,945000,0,0,0,offline,Saturday,1,5,0,cerah,146,4.4
2024-05-25,P003,Snack kemasan lokal,makanan_minuman,9000,157,48,109,882900,10,1,98100,offline,Saturday,1,5,0,cerah,146,4.3
2024-05-25,P004,Kaos basic,fashion,66500,28,7,21,1396500,0,0,0,offline,Saturday,1,5,0,cerah,146,4.3
2024-05-25,P005,Hijab polos,fashion,44000,60,27,33,1306800,10,1,145200,campuran,Saturday,1,5,0,cerah,146,4.3
2024-05-25,P006,Sandal harian,fashion,52000,29,4,25,1170000,10,1,130000,offline,Saturday,1,5,0,cerah,146,4.2
2024-05-25,P007,Sabun cuci literan,kebutuhan_rumah,17000,33,2,31,527000,0,0,0,online,Saturday,1,5,0,cerah,146,4.4
2024-05-25,P008,Beras 5 kg,kebutuhan_rumah,70500,53,19,34,2037400,15,1,359600,online,Saturday,1,5,0,cerah,146,4.6
2024-05-25,P009,Minyak goreng 1 liter,kebutuhan_rumah,19000,81,43,38,722000,0,0,0,offline,Saturday,1,5,0,cerah,146,4.4
2024-05-25,P010,Aksesori ponsel,aksesoris,24500,44,10,34,833000,0,0,0,campuran,Saturday,1,5,0,cerah,146,4.2
2024-05-25,P011,Buket mini,kerajinan,46500,20,12,8,372000,0,0,0,offline,Saturday,1,5,0,cerah,146,4.7
2024-05-25,P012,Paket hampers,kerajinan,95000,12,8,4,380000,0,0,0,online,Saturday,1,5,0,cerah,146,4.4
2024-05-26,P001,Paket nasi lauk,makanan_minuman,17500,108,48,60,945000,10,1,105000,offline,Sunday,1,5,0,berawan,126,4.3
2024-05-26,P002,Minuman kopi susu,makanan_minuman,15000,84,38,46,690000,0,0,0,offline,Sunday,1,5,0,berawan,126,4.4
2024-05-26,P003,Snack kemasan lokal,makanan_minuman,9000,65,3,62,558000,0,0,0,offline,Sunday,1,5,0,berawan,126,4.1
2024-05-26,P004,Kaos basic,fashion,65500,21,1,20,1310000,0,0,0,online,Sunday,1,5,0,berawan,126,4.5
2024-05-26,P005,Hijab polos,fashion,41500,30,10,20,830000,0,0,0,offline,Sunday,1,5,0,berawan,126,4.6
2024-05-26,P006,Sandal harian,fashion,57500,29,7,22,1138500,10,1,126500,campuran,Sunday,1,5,0,berawan,126,4.4
2024-05-26,P007,Sabun cuci literan,kebutuhan_rumah,17500,31,0,31,542500,0,0,0,offline,Sunday,1,5,0,berawan,126,4.2
2024-05-26,P008,Beras 5 kg,kebutuhan_rumah,71000,24,11,13,923000,0,0,0,online,Sunday,1,5,0,berawan,126,4.6
2024-05-26,P009,Minyak goreng 1 liter,kebutuhan_rumah,18500,80,25,55,915800,10,1,101800,online,Sunday,1,5,0,berawan,126,4.1
2024-05-26,P010,Aksesori ponsel,aksesoris,25500,40,11,29,739500,0,0,0,online,Sunday,1,5,0,berawan,126,4.1
2024-05-26,P011,Buket mini,kerajinan,45000,16,10,6,270000,0,0,0,offline,Sunday,1,5,0,berawan,126,4.6
2024-05-26,P012,Paket hampers,kerajinan,95000,15,7,8,760000,0,0,0,campuran,Sunday,1,5,0,berawan,126,4.8
2024-05-27,P001,Paket nasi lauk,makanan_minuman,18500,40,5,35,518000,20,1,129500,offline,Monday,0,5,0,hujan_deras,57,4.2
2024-05-27,P002,Minuman kopi susu,makanan_minuman,14500,52,32,20,290000,0,0,0,online,Monday,0,5,0,hujan_deras,57,4.4
2024-05-27,P003,Snack kemasan lokal,makanan_minuman,9000,51,23,28,252000,0,0,0,campuran,Monday,0,5,0,hujan_deras,57,4.1
2024-05-27,P004,Kaos basic,fashion,63500,7,0,7,444500,0,0,0,offline,Monday,0,5,0,hujan_deras,57,4.4
2024-05-27,P005,Hijab polos,fashion,40500,18,8,10,405000,0,0,0,offline,Monday,0,5,0,hujan_deras,57,4.6
2024-05-27,P006,Sandal harian,fashion,58000,10,4,6,348000,0,0,0,offline,Monday,0,5,0,hujan_deras,57,4.1
2024-05-27,P007,Sabun cuci literan,kebutuhan_rumah,17500,27,18,9,157500,0,0,0,online,Monday,0,5,0,hujan_deras,57,4.3
2024-05-27,P008,Beras 5 kg,kebutuhan_rumah,71500,18,5,13,743600,20,1,185900,online,Monday,0,5,0,hujan_deras,57,4.8
2024-05-27,P009,Minyak goreng 1 liter,kebutuhan_rumah,18000,30,17,13,234000,0,0,0,offline,Monday,0,5,0,hujan_deras,57,4.5
2024-05-27,P010,Aksesori ponsel,aksesoris,25500,34,15,19,436000,10,1,48400,offline,Monday,0,5,0,hujan_deras,57,4.2
2024-05-27,P011,Buket mini,kerajinan,44000,10,6,4,176000,0,0,0,campuran,Monday,0,5,0,hujan_deras,57,4.9
2024-05-27,P012,Paket hampers,kerajinan,96000,7,0,7,571200,15,1,100800,online,Monday,0,5,0,hujan_deras,57,4.5
2024-05-28,P001,Paket nasi lauk,makanan_minuman,18000,56,16,40,720000,0,0,0,online,Tuesday,0,5,0,hujan_ringan,106,4.6
2024-05-28,P002,Minuman kopi susu,makanan_minuman,14500,49,16,33,478500,0,0,0,offline,Tuesday,0,5,0,hujan_ringan,106,4.5
2024-05-28,P003,Snack kemasan lokal,makanan_minuman,9000,70,16,54,486000,0,0,0,campuran,Tuesday,0,5,0,hujan_ringan,106,4.5
2024-05-28,P004,Kaos basic,fashion,62500,12,0,12,750000,0,0,0,campuran,Tuesday,0,5,0,hujan_ringan,106,4.2
2024-05-28,P005,Hijab polos,fashion,45000,24,11,13,585000,0,0,0,offline,Tuesday,0,5,0,hujan_ringan,106,4.7
2024-05-28,P006,Sandal harian,fashion,54000,12,0,12,648000,0,0,0,offline,Tuesday,0,5,0,hujan_ringan,106,4.2
2024-05-28,P007,Sabun cuci literan,kebutuhan_rumah,16500,41,19,22,344800,5,1,18200,online,Tuesday,0,5,0,hujan_ringan,106,4.0
2024-05-28,P008,Beras 5 kg,kebutuhan_rumah,70000,15,7,8,560000,0,0,0,offline,Tuesday,0,5,0,hujan_ringan,106,4.8
2024-05-28,P009,Minyak goreng 1 liter,kebutuhan_rumah,19000,33,0,33,627000,0,0,0,online,Tuesday,0,5,0,hujan_ringan,106,4.6
2024-05-28,P010,Aksesori ponsel,aksesoris,25500,27,6,21,535500,0,0,0,offline,Tuesday,0,5,0,hujan_ringan,106,4.1
2024-05-28,P011,Buket mini,kerajinan,46500,14,7,7,325500,0,0,0,campuran,Tuesday,0,5,0,hujan_ringan,106,4.6
2024-05-28,P012,Paket hampers,kerajinan,96000,8,4,4,384000,0,0,0,online,Tuesday,0,5,0,hujan_ringan,106,4.6
2024-05-29,P001,Paket nasi lauk,makanan_minuman,17500,44,17,27,472500,0,0,0,online,Wednesday,0,5,0,cerah,82,4.5
2024-05-29,P002,Minuman kopi susu,makanan_minuman,15000,72,39,33,495000,0,0,0,online,Wednesday,0,5,0,cerah,82,4.4
2024-05-29,P003,Snack kemasan lokal,makanan_minuman,9000,67,17,50,450000,0,0,0,offline,Wednesday,0,5,0,cerah,82,4.4
2024-05-29,P004,Kaos basic,fashion,61500,16,4,12,738000,0,0,0,online,Wednesday,0,5,0,cerah,82,4.3
2024-05-29,P005,Hijab polos,fashion,43000,38,24,14,541800,10,1,60200,online,Wednesday,0,5,0,cerah,82,4.4
2024-05-29,P006,Sandal harian,fashion,57500,15,6,9,517500,0,0,0,campuran,Wednesday,0,5,0,cerah,82,4.1
2024-05-29,P007,Sabun cuci literan,kebutuhan_rumah,18000,44,14,30,540000,0,0,0,campuran,Wednesday,0,5,0,cerah,82,4.3
2024-05-29,P008,Beras 5 kg,kebutuhan_rumah,72500,21,0,21,1522500,0,0,0,offline,Wednesday,0,5,0,cerah,82,4.3
2024-05-29,P009,Minyak goreng 1 liter,kebutuhan_rumah,20500,45,16,29,594500,0,0,0,campuran,Wednesday,0,5,0,cerah,82,4.3
2024-05-29,P010,Aksesori ponsel,aksesoris,27000,43,21,22,564300,5,1,29700,offline,Wednesday,0,5,0,cerah,82,3.8
2024-05-29,P011,Buket mini,kerajinan,46500,11,0,11,511500,0,0,0,online,Wednesday,0,5,0,cerah,82,4.5
2024-05-29,P012,Paket hampers,kerajinan,97500,9,6,3,292500,0,0,0,offline,Wednesday,0,5,0,cerah,82,4.6
2024-05-30,P001,Paket nasi lauk,makanan_minuman,18000,68,40,28,504000,0,0,0,online,Thursday,0,5,0,cerah,129,4.4
2024-05-30,P002,Minuman kopi susu,makanan_minuman,16000,65,23,42,672000,0,0,0,online,Thursday,0,5,0,cerah,129,4.4
2024-05-30,P003,Snack kemasan lokal,makanan_minuman,9000,65,19,46,414000,0,0,0,offline,Thursday,0,5,0,cerah,129,4.1
2024-05-30,P004,Kaos basic,fashion,66000,19,7,12,792000,0,0,0,offline,Thursday,0,5,0,cerah,129,4.6
2024-05-30,P005,Hijab polos,fashion,42500,32,9,23,977500,0,0,0,offline,Thursday,0,5,0,cerah,129,4.6
2024-05-30,P006,Sandal harian,fashion,54000,14,0,14,756000,0,0,0,offline,Thursday,0,5,0,cerah,129,4.2
2024-05-30,P007,Sabun cuci literan,kebutuhan_rumah,17500,54,22,32,532000,5,1,28000,online,Thursday,0,5,0,cerah,129,4.1
2024-05-30,P008,Beras 5 kg,kebutuhan_rumah,73500,38,19,19,1187000,15,1,209500,offline,Thursday,0,5,0,cerah,129,4.7
2024-05-30,P009,Minyak goreng 1 liter,kebutuhan_rumah,18500,37,2,35,647500,0,0,0,offline,Thursday,0,5,0,cerah,129,4.5
2024-05-30,P010,Aksesori ponsel,aksesoris,26000,37,21,16,416000,0,0,0,offline,Thursday,0,5,0,cerah,129,4.3
2024-05-30,P011,Buket mini,kerajinan,45000,16,8,8,360000,0,0,0,campuran,Thursday,0,5,0,cerah,129,4.3
2024-05-30,P012,Paket hampers,kerajinan,84500,13,0,13,1043600,5,1,54900,offline,Thursday,0,5,0,cerah,129,4.7
2024-05-31,P001,Paket nasi lauk,makanan_minuman,18500,50,10,40,740000,0,0,0,online,Friday,0,5,0,cerah,118,4.4
2024-05-31,P002,Minuman kopi susu,makanan_minuman,14500,73,25,48,661200,5,1,34800,online,Friday,0,5,0,cerah,118,4.3
2024-05-31,P003,Snack kemasan lokal,makanan_minuman,9500,74,15,59,560500,0,0,0,campuran,Friday,0,5,0,cerah,118,3.9
2024-05-31,P004,Kaos basic,fashion,64500,20,5,15,967500,0,0,0,offline,Friday,0,5,0,cerah,118,4.2
2024-05-31,P005,Hijab polos,fashion,42000,27,6,21,882000,0,0,0,offline,Friday,0,5,0,cerah,118,4.3
2024-05-31,P006,Sandal harian,fashion,55500,20,4,16,799200,10,1,88800,online,Friday,0,5,0,cerah,118,4.2
2024-05-31,P007,Sabun cuci literan,kebutuhan_rumah,16000,35,2,33,528000,0,0,0,online,Friday,0,5,0,cerah,118,4.3
2024-05-31,P008,Beras 5 kg,kebutuhan_rumah,74000,44,29,15,943500,15,1,166500,offline,Friday,0,5,0,cerah,118,4.4
2024-05-31,P009,Minyak goreng 1 liter,kebutuhan_rumah,19000,52,13,39,592800,20,1,148200,online,Friday,0,5,0,cerah,118,4.5
2024-05-31,P010,Aksesori ponsel,aksesoris,25500,30,6,24,612000,0,0,0,campuran,Friday,0,5,0,cerah,118,4.1
2024-05-31,P011,Buket mini,kerajinan,47000,19,0,19,803700,10,1,89300,offline,Friday,0,5,0,cerah,118,4.9
2024-05-31,P012,Paket hampers,kerajinan,93000,11,5,6,558000,0,0,0,online,Friday,0,5,0,cerah,118,4.6
2024-06-01,P001,Paket nasi lauk,makanan_minuman,18000,87,15,72,1036800,20,1,259200,campuran,Saturday,1,6,0,hujan_ringan,105,4.3
2024-06-01,P002,Minuman kopi susu,makanan_minuman,15000,71,31,40,600000,0,0,0,offline,Saturday,1,6,0,hujan_ringan,105,4.3
2024-06-01,P003,Snack kemasan lokal,makanan_minuman,9000,102,51,51,459000,0,0,0,offline,Saturday,1,6,0,hujan_ringan,105,4.4
2024-06-01,P004,Kaos basic,fashion,65000,24,8,16,1040000,0,0,0,offline,Saturday,1,6,0,hujan_ringan,105,4.4
2024-06-01,P005,Hijab polos,fashion,42000,36,2,34,1428000,0,0,0,online,Saturday,1,6,0,hujan_ringan,105,4.1
2024-06-01,P006,Sandal harian,fashion,53500,17,0,17,909500,0,0,0,online,Saturday,1,6,0,hujan_ringan,105,3.9
2024-06-01,P007,Sabun cuci literan,kebutuhan_rumah,16500,39,9,30,495000,0,0,0,offline,Saturday,1,6,0,hujan_ringan,105,4.4
2024-06-01,P008,Beras 5 kg,kebutuhan_rumah,73000,44,22,22,1445400,10,1,160600,campuran,Saturday,1,6,0,hujan_ringan,105,4.6
2024-06-01,P009,Minyak goreng 1 liter,kebutuhan_rumah,19000,56,28,28,532000,0,0,0,offline,Saturday,1,6,0,hujan_ringan,105,4.7
2024-06-01,P010,Aksesori ponsel,aksesoris,24000,62,30,32,691200,10,1,76800,campuran,Saturday,1,6,0,hujan_ringan,105,3.7
2024-06-01,P011,Buket mini,kerajinan,43500,16,0,16,696000,0,0,0,campuran,Saturday,1,6,0,hujan_ringan,105,4.5
2024-06-01,P012,Paket hampers,kerajinan,93000,10,0,10,930000,0,0,0,online,Saturday,1,6,0,hujan_ringan,105,4.7
2024-06-02,P001,Paket nasi lauk,makanan_minuman,19000,49,1,48,912000,0,0,0,offline,Sunday,1,6,0,cerah,125,4.7
2024-06-02,P002,Minuman kopi susu,makanan_minuman,16000,89,26,63,1008000,0,0,0,online,Sunday,1,6,0,cerah,125,4.2
2024-06-02,P003,Snack kemasan lokal,makanan_minuman,8500,153,56,97,783300,5,1,41200,offline,Sunday,1,6,0,cerah,125,4.1
2024-06-02,P004,Kaos basic,fashion,61500,28,11,17,1045500,0,0,0,online,Sunday,1,6,0,cerah,125,4.3
2024-06-02,P005,Hijab polos,fashion,42000,42,0,42,1764000,0,0,0,offline,Sunday,1,6,0,cerah,125,4.4
2024-06-02,P006,Sandal harian,fashion,53500,26,8,18,963000,0,0,0,online,Sunday,1,6,0,cerah,125,4.3
2024-06-02,P007,Sabun cuci literan,kebutuhan_rumah,17000,72,17,55,888200,5,1,46800,offline,Sunday,1,6,0,cerah,125,4.3
2024-06-02,P008,Beras 5 kg,kebutuhan_rumah,68000,33,5,28,1904000,0,0,0,offline,Sunday,1,6,0,cerah,125,4.6
2024-06-02,P009,Minyak goreng 1 liter,kebutuhan_rumah,18500,78,40,38,703000,0,0,0,campuran,Sunday,1,6,0,cerah,125,4.5
2024-06-02,P010,Aksesori ponsel,aksesoris,25000,40,7,33,783800,5,1,41200,offline,Sunday,1,6,0,cerah,125,3.9
2024-06-02,P011,Buket mini,kerajinan,45500,22,10,12,546000,0,0,0,campuran,Sunday,1,6,0,cerah,125,4.8
2024-06-02,P012,Paket hampers,kerajinan,95500,22,12,10,907200,5,1,47800,offline,Sunday,1,6,0,cerah,125,4.5
2024-06-03,P001,Paket nasi lauk,makanan_minuman,19000,70,28,42,798000,0,0,0,campuran,Monday,0,6,0,cerah,83,4.4
2024-06-03,P002,Minuman kopi susu,makanan_minuman,15500,50,1,49,759500,0,0,0,online,Monday,0,6,0,cerah,83,4.6
2024-06-03,P003,Snack kemasan lokal,makanan_minuman,8500,68,20,48,408000,0,0,0,offline,Monday,0,6,0,cerah,83,4.3
2024-06-03,P004,Kaos basic,fashion,65500,17,7,10,655000,0,0,0,online,Monday,0,6,0,cerah,83,4.4
